,Restaurant,Cusines_all,price_for_one,Rating,delivery_review_number,location,Longitude,Latitude
7076,Kolkata Victoria Chats Center,Street Food,100,3.3,120,Sahakara Nagar,77.58006135,13.0621474
7077,Jagannath Food Corner,North Indian,125,3.8,7194,BTM,77.60456543,12.91127585
7078,L J Iyenger’s Cakes N Cookies,Bakery,50,3.6,376,Rajajinagar,77.554883,12.9882338
7079,Kolkata Kitchen,Bengali,300,3.6,282,Varthur Main Road,77.7471103,12.9413238
7080,Chinese Square,Chinese,100,3.9,7530,Basavanagudi,77.5755021,12.9417261
7081,RJ 14 Kitchen,North Indian,250,3.2,645,Brookefield,77.7168891,12.9668213
7082,RJ 14 Kitchen,North Indian,250,3.5,1090,BTM,77.60456543,12.91127585
7083,RJ 14 Kitchen,North Indian,250,3.3,117,Rajajinagar,77.554883,12.9882338
7084,RJ 14 Kitchen,North Indian,200,3.1,85,HSR,77.6398674,12.9092342
7085,Biryani Chefs,Biryani,400,3.9,896,Banaswadi,77.6518539,13.0141618
7086,New Donne Biriyani House,Biryani,150,3.6,5817,Bellandur,77.6782471,12.93103185
7087,Lassi Shop,Fast Food,175,3.9,6,BTM,77.60456543,12.91127585
7088,Lassi Shop,Fast Food,100,3.8,768,Yeshwantpur,77.5529215,13.02383
7089,Lassi Shop,Fast Food,100,3.7,10100,Koramangala 1st Block,77.6308832,12.9275886
7090,Lassi Shop,Fast Food,100,4.1,196,Varthur Main Road,77.7471103,12.9413238
7091,Lassi Shop,Fast Food,100,3.9,1229,BTM,77.60456543,12.91127585
7092,Lassi Shop,Fast Food,100,3.3,239,Frazer Town,77.6130165,12.996845
7093,Lassi Shop,Fast Food,100,3.5,2605,Basavanagudi,77.5755021,12.9417261
7094,Lassi Shop,Fast Food,100,4.0,15,JP Nagar,77.5782713,12.9072515
7095,Lassi Shop,Fast Food,100,4.2,1954,RT Nagar,77.595715,13.0227204
7096,Lassi Shop,Fast Food,100,3.8,6965,Kumaraswamy Layout,77.5553179,12.9081487
7097,Lassi Shop,Fast Food,100,4.1,6755,BTM,77.60456543,12.91127585
7098,Lassi Shop,Fast Food,150,3.8,7302,Bellandur,77.6782471,12.93103185
7099,Lassi Shop,Fast Food,150,4.3,273,Nagarbhavi,77.51126721,12.95961755
7100,Lassi Shop,Fast Food,150,3.9,188,Jayanagar,77.5824229,12.9292731
7101,Lassi Shop,Fast Food,150,3.7,822,Banaswadi,77.6518539,13.0141618
7102,Lassi Shop,Fast Food,150,3.6,4633,Rajajinagar,77.554883,12.9882338
7103,Lassi Shop,Fast Food,150,4.0,25,Banaswadi,77.6518539,13.0141618
7104,Lassi Shop,Fast Food,150,3.1,37,Residency Road,77.6206061,13.0529476
7105,Lassi Shop,Fast Food,125,3.9,3112,Banashankari,77.59445195,12.96528325
7106,Natraj Chole Bhature,Street Food,150,4.1,625,Brookefield,77.7168891,12.9668213
7107,Natraj Chole Bhature,Street Food,150,4.1,1449,Jayanagar,77.5824229,12.9292731
7108,Natraj Chole Bhature,Street Food,100,4.1,2232,Indiranagar,77.6404672,12.9732913
7109,Punjab Time,North Indian,200,3.3,199,HSR,77.6398674,12.9092342
7110,Chunkies - Fried Chicken & More,Burger,200,4.2,94,HBR Layout,77.6323597,13.0358698
7111,Cakebuy,Bakery,200,4.2,3985,Bannerghatta Road,77.6041899,12.9521804
7112,D-Zaprino,Fast Food,150,3.8,1408,Rajajinagar,77.554883,12.9882338
7113,D-Zaprino,Fast Food,150,3.9,18100,New BEL Road,77.564105,13.0393922
7114,Hotel Rotti Uta,South Indian,100,3.5,262,Bannerghatta Road,77.6041899,12.9521804
7115,Mr. BBQ,Fast Food,150,0.0,0,KR Puram,77.695935,13.007516
7116,Great Indian Khichdi By EatFit,Healthy Food,150,4.1,193,Kadubeesanahalli,77.6972484,12.942199
7117,Gold Tonique MRP Multi Kitchen,Chinese,500,3.5,96,Varthur Main Road,77.7471103,12.9413238
7118,Burger In Moon,Burger,150,3.9,617,BTM,77.60456543,12.91127585
7119,House Of Juice,Street Food,150,3.9,225,Varthur Main Road,77.7471103,12.9413238
7120,House Of Juice,Street Food,150,3.9,70,Electronic City,77.64825296,12.8487599
7121,House Of Juice,Street Food,150,3.8,218,KR Puram,77.695935,13.007516
7122,Rajathadri Palace,North Indian,350,4.1,3771,Uttarahalli,77.5455438,12.9055682
7123,Sri Vari Sweets,Mithai,100,0.0,9,KR Puram,77.695935,13.007516
7124,Steve's Fast Food,Chinese,125,4.0,75,Old Airport Road,77.6663946,12.9583828
7125,Uttar Karnataka Khanavali,South Indian,100,0.0,0,Electronic City,77.64825296,12.8487599
7126,Uttar Karnataka Khanavali,South Indian,50,4.2,807,Electronic City,77.64825296,12.8487599
7127,One Plate Club Restaurant,Biryani,200,3.2,49,KR Puram,77.695935,13.007516
7128,S'Mack,Fast Food,150,3.5,179,Electronic City,77.64825296,12.8487599
7129,Cafe Factory Co.,Tea,100,3.7,410,Brookefield,77.7168891,12.9668213
7130,Jain & Veg Cuisines,Chinese,150,3.8,283,Basavanagudi,77.5755021,12.9417261
7131,South Grand,South Indian,200,4.1,3161,Uttarahalli,77.5455438,12.9055682
7132,Sabroso,Burger,200,4.3,311,New BEL Road,77.564105,13.0393922
7133,The Blue Wagon - Coffee & Kitchen,Fast Food,200,4.5,320,JP Nagar,77.5782713,12.9072515
7134,Sharma's Kitchen,North Indian,100,3.8,1839,Bommanahalli,77.6239038,12.9089453
7135,Just Bake - Cakes & Confectioners,Bakery,100,4.0,719,BTM,77.60456543,12.91127585
7136,Just Bake - Cakes & Confectioners,Bakery,100,3.7,825,BTM,77.60456543,12.91127585
7137,Dragon Chilly,Chinese,200,3.5,973,Bellandur,77.6782471,12.93103185
7138,Absolute Momo Cafe,Momos,200,4.0,351,Kumaraswamy Layout,77.5553179,12.9081487
7139,Malabar Darbar,North Indian,300,0.0,1,Marathahalli,77.6984163,12.9552572
7140,Malabar Darbar,North Indian,300,0.0,8,Electronic City,77.64825296,12.8487599
7141,Mom's Cuisine,Chinese,100,0.0,5,Hebbal,77.5919,13.0382184
7142,Yelaneeraa Thota,Beverages,125,4.0,74,Banashankari,77.59445195,12.96528325
7143,Lo! - Low Carb And Keto Foods,Fast Food,150,4.1,714,Domlur,77.6381958,12.9624669
7144,Lo! - Low Carb And Keto Foods,Fast Food,150,4.0,807,Sanjay Nagar,77.6958748,12.9578658
7145,Lo! - Low Carb And Keto Foods,Fast Food,150,4.3,1908,Koramangala 2nd Block,77.6242433,12.9243692
7146,Lo! - Low Carb And Keto Foods,Fast Food,150,4.1,922,Bellandur,77.6782471,12.93103185
7147,Lo! - Low Carb And Keto Foods,Fast Food,150,4.2,1413,JP Nagar,77.5782713,12.9072515
7148,Lo! - Low Carb And Keto Foods,Fast Food,150,4.0,1591,ITPL Main Road,77.7272748,12.9805104
7149,Lo! - Low Carb And Keto Foods,Fast Food,150,4.1,713,Kammanahalli,77.6377094,13.0093455
7150,Lo! - Low Carb And Keto Foods,Fast Food,200,3.8,118,Bommasandra,77.6916113,12.8162443
7151,Fico,Pizza,250,3.6,196,Koramangala 4th Block,77.6294052,12.9327778
7152,Chatora Chaat Corner,Street Food,100,3.9,2528,Prashanti Shopping Complex,77.6294052,12.9327778
7153,Pakka Mane Uta,South Indian,100,3.3,517,Whitefield,77.7497448,12.9696365
7154,Burger And Pizza,Burger,100,3.5,166,Bannerghatta Road,77.6041899,12.9521804
7155,City Lights,Chinese,150,3.3,220,Electronic City,77.64825296,12.8487599
7156,Sree Nellor Mess,South Indian,150,3.6,138,HBR Layout,77.6323597,13.0358698
7157,New Ramdev Sweets,Mithai,100,3.8,698,KR Puram,77.695935,13.007516
7158,Podhi Kitchen,Kerala,200,3.8,375,Kammanahalli,77.6377094,13.0093455
7159,Punjabi Tandoor,Chinese,350,3.7,7165,Kaggadasapura,77.6790908,12.9846713
7160,Sri Ramji Sweet And Chats,Mithai,150,3.9,192,RT Nagar,77.595715,13.0227204
7161,Burger & Beans,Fast Food,300,3.8,229,New BEL Road,77.564105,13.0393922
7162,Say Cheese Cake,Bakery,250,4.2,2487,Koramangala 6th Block,77.6238477,12.9390255
7163,Paneer Shaneer,North Indian,200,3.3,77,HSR,77.6398674,12.9092342
7164,Hen Hao Chi Food,Chinese,250,4.0,22,JP Nagar,77.5782713,12.9072515
7165,Rayalaseema Spices,Biryani,350,3.3,196,New BEL Road,77.564105,13.0393922
7166,Taste Of Malabar,South Indian,150,3.5,155,New BEL Road,77.564105,13.0393922
7167,Taste Of Malabar,South Indian,150,4.1,1673,BTM,77.60456543,12.91127585
7168,Taste Of Malabar,South Indian,150,3.6,455,Kammanahalli,77.6377094,13.0093455
7169,MS Bengali Hotel,Bengali,100,3.5,390,Whitefield,77.7497448,12.9696365
7170,Cafe Mumbai,Maharashtrian,100,4.0,588,ITPL Main Road,77.7272748,12.9805104
7171,Dine Garden Family Restaurant,North Indian,250,3.5,7228,Electronic City,77.64825296,12.8487599
7172,Juicy,Beverages,100,4.0,6982,Old Airport Road,77.6663946,12.9583828
7173,Juicy,Beverages,100,4.2,6378,Electronic City,77.64825296,12.8487599
7174,Salad Grill Therapy,Salad,250,4.2,344,Kammanahalli,77.6377094,13.0093455
7175,Aligarh House By Eatfit,Biryani,250,3.7,50,Kadubeesanahalli,77.6972484,12.942199
7176,Falhari - A Fruitful Habit,Healthy Food,100,3.7,1086,Hosur Road,77.6052566,12.9527111
7177,Bengal Biriyani,Biryani,75,0.0,12,New BEL Road,77.564105,13.0393922
7178,Proteen Cafe,North Indian,200,3.9,121,Electronic City,77.64825296,12.8487599
7179,Sri Sai Nidhi,South Indian,175,3.8,131,Electronic City,77.64825296,12.8487599
7180,Tibetan Tang,Fast Food,150,3.3,21,Bellandur,77.6782471,12.93103185
7181,The Momo's Point,Momos,200,3.9,41,Electronic City,77.64825296,12.8487599
7182,Rathna Family Restaurant,North Indian,200,0.0,18,Electronic City,77.64825296,12.8487599
7183,Uncle Peters Pancake,Pancake,250,3.7,104,Bommanahalli,77.6239038,12.9089453
7184,Pizza House,Pizza,200,0.0,8,Frazer Town,77.6130165,12.996845
7185,Pizza House,Pizza,200,4.1,473,RT Nagar,77.595715,13.0227204
7186,Pizza House,Pizza,150,3.9,180,RT Nagar,77.595715,13.0227204
7187,Paratha Experiment,North Indian,150,0.0,0,JP Nagar,77.5782713,12.9072515
7188,Bansal Quick Bites,North Indian,150,4.1,253,Koramangala 6th Block,77.6238477,12.9390255
7189,Vasu Donne Biriyani,Biryani,150,4.0,23,Basavanagudi,77.5755021,12.9417261
7190,Glasso Cafe,Continental,600,0.0,5,Bommasandra,77.6916113,12.8162443
7191,Puliyogare Palace,North Indian,250,2.7,64,Thippasandra,77.6509982,12.973936
7192,Puliyogare Palace,North Indian,250,2.9,22,Kaggadasapura,77.6790908,12.9846713
7193,Puliyogare Palace,North Indian,250,3.0,10,Yeshwantpur,77.5529215,13.02383
7194,Puliyogare Palace,North Indian,250,3.0,13,Sahakara Nagar,77.58006135,13.0621474
7195,Puliyogare Palace,North Indian,250,2.8,68,Koramangala 2nd Block,77.6242433,12.9243692
7196,Puliyogare Palace,North Indian,250,3.1,118,Kumaraswamy Layout,77.5553179,12.9081487
7197,Puliyogare Palace,North Indian,250,2.9,24,Kammanahalli,77.6377094,13.0093455
7198,Puliyogare Palace,North Indian,250,3.0,62,Hosur Road,77.6052566,12.9527111
7199,The Oriental Spice - Ashraya Hotel,Oriental,650,3.9,40,Ashraya Hotel,77.59341295,12.98368085
7200,Little White Kitchen,Fast Food,200,4.4,449,Brigade Road,77.6074716,12.9736132
7201,Apna South Tiffins,South Indian,100,0.0,8,Bommasandra,77.6916113,12.8162443
7202,Sri Ganesh Fruit Juice & Chats,Juices,50,3.9,180,Rajarajeshwari Nagar,77.5155224,12.9274413
7203,The Only Place,Italian,600,4.2,557,Church Street,77.6026774,12.9755105
7204,Andhra Mess Guntur Style,South Indian,100,3.5,89,Bannerghatta Road,77.6041899,12.9521804
7205,Laziz Pizza,Pizza,250,4.4,579,Whitefield,77.7497448,12.9696365
7206,Momos Mania,Momos,100,4.0,2205,Koramangala 8th Block,77.617338,12.9408685
7207,Momos Mania,Momos,150,4.0,23,BTM,77.60456543,12.91127585
7208,Biriyani Nights,Biryani,200,3.8,12400,New BEL Road,77.564105,13.0393922
7209,The Bong Tikka Connection,Bengali,200,3.9,918,Brigade Metropolis,77.564105,13.0393922
7210,Natraj Chole Bhature,North Indian,150,4.1,625,Brookefield,77.7168891,12.9668213
7211,Natraj Chole Bhature,North Indian,150,4.1,1449,Jayanagar,77.5824229,12.9292731
7212,Natraj Chole Bhature,North Indian,100,4.1,2232,Indiranagar,77.6404672,12.9732913
7213,Fujan,Chinese,300,3.8,756,Frazer Town,77.6130165,12.996845
7214,Annapoorneswari Dose Corner,South Indian,50,3.7,35,Basaveshwara Nagar,77.5394749,12.9931607
7215,Vaibhav Biryani,Biryani,250,4.4,386,Rajajinagar,77.554883,12.9882338
7216,Coffee ++,Coffee,75,0.0,6,Banaswadi,77.6518539,13.0141618
7217,Hello Sandwich,Sandwich,100,4.0,200,Bellandur,77.6782471,12.93103185
7218,Chinese Chaska,Chinese,250,3.8,5153,Survey 166,77.6782471,12.93103185
7219,Chinese Chaska,Chinese,200,3.3,307,Bellandur,77.6782471,12.93103185
7220,House Of Biryani,Biryani,250,3.6,38,BTM,77.60456543,12.91127585
7221,New Darbar Family Restaurant,North Indian,200,0.0,14,Sankey Road,77.5840783,13.0024746
7222,New Darbar Family Restaurant,North Indian,225,3.6,229,Jakkur,77.6068938,13.0784743
7223,Akshara Grand,South Indian,225,3.6,233,JP Nagar,77.5782713,12.9072515
7224,Flavours Hut,Kerala,300,3.9,8423,HSR,77.6398674,12.9092342
7225,South Indian Upahara,South Indian,100,4.2,68,Koramangala 1st Block,77.6308832,12.9275886
7226,Om Sri Sai Tiffin Center,South Indian,50,3.8,32,BTM,77.60456543,12.91127585
7227,Reez Restaurant,North Indian,150,3.3,354,Shivajinagar,77.6075416,12.986391
7228,Taaza Upahara,South Indian,75,4.2,268,Vijay Nagar,77.61250656,12.96591365
7229,Fritz Haber,Desserts,200,3.1,353,Koramangala 8th Block,77.617338,12.9408685
7230,Krishna Vaibhava,South Indian,250,4.2,953,BTM,77.60456543,12.91127585
7231,Krishna Vaibhava,South Indian,225,4.2,17700,Vijay Nagar,77.61250656,12.96591365
7232,Aahar Vihar,North Indian,225,3.9,4868,Marathahalli,77.6984163,12.9552572
7233,D-Zaprino,Sandwich,150,3.8,1408,Rajajinagar,77.554883,12.9882338
7234,D-Zaprino,Sandwich,150,3.9,18100,New BEL Road,77.564105,13.0393922
7235,East West Corridor,Tibetan,200,4.1,66,Rajarajeshwari Nagar,77.5155224,12.9274413
7236,Cheta's Kitchen,Kerala,175,4.4,1274,New BEL Road,77.564105,13.0393922
7237,Hokart - Baa Guru Gobi Thinu,Chinese,100,2.9,26,HSR,77.6398674,12.9092342
7238,Punam's Ice Creams,Desserts,150,4.2,551,Rajarajeshwari Nagar,77.5155224,12.9274413
7239,Punjab Beat,North Indian,550,4.1,4488,Whitefield,77.7497448,12.9696365
7240,Calorie Counter,Healthy Food,200,4.1,507,Vijay Nagar,77.61250656,12.96591365
7241,New Kadai Family Restaurant,Chinese,450,3.8,385,RT Nagar,77.595715,13.0227204
7242,Hyderabad Biryani,Biryani,400,3.6,3471,Whitefield,77.7497448,12.9696365
7243,Momomia,Momos,175,3.8,1090,Domlur,77.6381958,12.9624669
7244,Kaati Rolls N Wraps Store,Wraps,200,4.0,97,Electronic City,77.64825296,12.8487599
7245,Fishland,Seafood,500,4.1,295,Majestic,77.5728757,12.9757079
7246,Donne Biryani Hatti Mane,Biryani,150,4.2,9800,Nagarbhavi,77.51126721,12.95961755
7247,Taaza Holige,Mithai,50,4.0,30,JP Nagar,77.5782713,12.9072515
7248,Biriyani Only,Biryani,100,3.5,44,Electronic City,77.64825296,12.8487599
7249,Al Bawarchi Biryani,Biryani,200,3.7,3337,HSR,77.6398674,12.9092342
7250,Mandya Gowdru Donne Biryani,Biryani,150,4.0,12300,HSR,77.6398674,12.9092342
7251,Indiana Seasons,North Indian,300,4.0,766,Brookefield,77.7168891,12.9668213
7252,Roll Master,Fast Food,100,0.0,12,Shivajinagar,77.6075416,12.986391
7253,Upahara Bhavan,South Indian,150,4.0,5623,Bannerghatta Road,77.6041899,12.9521804
7254,Dhivyam Pure Veg,South Indian,200,3.5,118,Kanakapura Road,77.5449181,12.8773096
7255,Bruno Takii,Continental,250,0.0,0,Koramangala 5th Block,77.6189768,12.9348429
7256,foodle,Mithai,150,0.0,2,HSR,77.6398674,12.9092342
7257,Vaishno Veg Rasoi,North Indian,200,0.0,2,HSR,77.6398674,12.9092342
7258,Aastha Bengali Mess,Bengali,125,3.8,8414,Yeshwantpur,77.5529215,13.02383
7259,Gramin Kitchen,North Indian,100,3.5,13,Old Madras Road,77.6962756,13.0086263
7260,Laddoos,Street Food,150,4.0,5161,BTM,77.60456543,12.91127585
7261,Laddoos,Street Food,150,4.0,14800,Electronic City,77.64825296,12.8487599
7262,Laddoos,Street Food,150,3.8,3302,Bellandur,77.6782471,12.93103185
7263,Laddoos,Street Food,150,3.9,1152,Marathahalli,77.6984163,12.9552572
7264,Laddoos,Street Food,100,3.8,47,Banaswadi,77.6518539,13.0141618
7265,Flavoured,Chinese,200,3.9,202,Kammanahalli,77.6377094,13.0093455
7266,Donne Biriyani & Egg Rice Adda,Biryani,100,3.8,340,New BEL Road,77.564105,13.0393922
7267,Riwaayat,Andhra,200,0.0,0,Electronic City,77.64825296,12.8487599
7268,Badtameez Paratha,North Indian,200,4.4,136,Kaggadasapura,77.6790908,12.9846713
7269,Calcutta Biryani Club,Biryani,200,4.1,484,Brookefield,77.7168891,12.9668213
7270,Angaar Biryani,North Indian,200,4.0,3770,Whitefield,77.7497448,12.9696365
7271,Angaar Biryani,North Indian,250,3.6,789,Whitefield,77.7497448,12.9696365
7272,Cake Dies,Bakery,300,3.5,155,BTM,77.60456543,12.91127585
7273,Eat It,North Indian,150,3.3,35,Brookefield,77.7168891,12.9668213
7274,Your Thali,North Indian,150,0.0,0,Nagawara,77.6209093,13.0431413
7275,McCafe By McDonald's,Coffee,250,3.6,0,Rajajinagar,77.554883,12.9882338
7276,Kabab Palace,North Indian,200,4.1,1948,Rajajinagar,77.554883,12.9882338
7277,Shiro,Japanese,1500,3.8,452,UB City,77.59620032,12.97229145
7278,Yuki,Asian,600,4.1,147,Koramangala 5th Block,77.6189768,12.9348429
7279,Minus 30,Desserts,100,3.4,22,Shivajinagar,77.6075416,12.986391
7280,Royal Shaadi Biryani,Biryani,150,4.0,128,Nagawara,77.6209093,13.0431413
7281,Shabari Juice Junction,Beverages,100,4.1,711,HBR Layout,77.6323597,13.0358698
7282,7th Heaven Cakes And Desserts,Bakery,200,4.1,3420,JP Nagar,77.5782713,12.9072515
7283,Hotel Green Leaf,South Indian,75,3.1,24,BTM,77.60456543,12.91127585
7284,Naaan Veg Ootada Mane,North Indian,100,3.1,5705,Yeshwantpur,77.5529215,13.02383
7285,Sri Swadishta Upahara,South Indian,75,4.1,245,Koramangala 5th Block,77.6189768,12.9348429
7286,Chick Baik,Fast Food,250,4.1,3028,Kammanahalli,77.6377094,13.0093455
7287,Utsav Restaurant,North Indian,250,4.0,2035,Banashankari,77.59445195,12.96528325
7288,Potli B,North Indian,200,0.0,0,Domlur,77.6381958,12.9624669
7289,Uttam Sagar Veg,South Indian,200,4.1,458,Rammurthy Nagar,77.6381958,12.9624669
7290,Mutton Point,Mughlai,250,0.0,0,Electronic City,77.64825296,12.8487599
7291,Fast Food Center,Chinese,200,0.0,0,Electronic City,77.64825296,12.8487599
7292,The Konkan - Seafood Restaurant,Konkan,375,4.3,95,St. Marks Road,77.64825296,12.8487599
7293,Sri Devi Cafe,South Indian,125,4.0,205,Frazer Town,77.6130165,12.996845
7294,Bytes - The Delicious Project,North Indian,200,4.3,811,Bommanahalli,77.6239038,12.9089453
7295,Naidu's Sakath Utta,Chinese,250,3.9,664,Rajajinagar,77.554883,12.9882338
7296,Swadist Restaurant,North Indian,150,0.0,5,Sarjapur Road,77.6653284,12.920441
7297,Eshanya Street Food Cafe,North Indian,600,3.9,764,Jayanagar,77.5824229,12.9292731
7298,Pizza Walli,Pizza,100,3.9,94,Peenya,77.5273253,13.0329419
7299,Grillland,Rolls,100,0.0,6,Sanjay Nagar,77.6958748,12.9578658
7300,Dahi Besar,Odia,150,3.4,224,ITPL Main Road,77.7272748,12.9805104
7301,Calicut Cafe Restaurant,Kerala,200,3.4,11200,BTM,77.60456543,12.91127585
7302,Night Hawks,Biryani,150,3.6,3959,Hosur Road,77.6052566,12.9527111
7303,Kairali Restaurant,Kerala,200,4.0,7591,Bellandur,77.6782471,12.93103185
7304,The Biryani Cart,North Indian,150,3.2,109,Whitefield,77.7497448,12.9696365
7305,Jai Maruthi 99 Variety Dosa Corner,South Indian,100,4.3,173,Bommanahalli,77.6239038,12.9089453
7306,MaxChef,Pasta,200,3.8,37,Jeevan Bhima Nagar,77.6568367,12.9678074
7307,Chethan International Hotel,North Indian,200,0.0,14,Bommasandra,77.6916113,12.8162443
7308,That Pizza Place,Pizza,100,0.0,0,JP Nagar,77.5782713,12.9072515
7309,Twist Of Taste,Lebanese,125,0.0,2,Nagawara,77.6209093,13.0431413
7310,Momos @ 99,Momos,150,3.5,29,Yelahanka,77.5963454,13.1006982
7311,Fresh Paratha Menu,North Indian,200,4.2,257,Whitefield,77.7497448,12.9696365
7312,The Sandwich Station,Sandwich,200,3.9,4165,Whitefield,77.7497448,12.9696365
7313,Fusion Bytes,Rolls,100,0.0,7,Whitefield,77.7497448,12.9696365
7314,Shivanna Gulkan Stores,Street Food,100,3.6,153,Basavanagudi,77.5755021,12.9417261
7315,K C Das,Mithai,150,4.0,781,Kaggadasapura,77.6790908,12.9846713
7316,K C Das,Mithai,150,4.1,207,Malleshwaram,77.5703253,13.0027353
7317,K C Das,Mithai,150,4.0,29,Kammanahalli,77.6377094,13.0093455
7318,HBH Hyderabadi Biryani House,Biryani,250,3.5,2234,Bommasandra,77.6916113,12.8162443
7319,Lassi Parlour,Beverages,75,3.8,1114,Electronic City,77.64825296,12.8487599
7320,Amritsari Kulcha Land,North Indian,250,3.9,4557,JP Nagar,77.5782713,12.9072515
7321,Stonedzone,Beverages,200,3.7,1275,Electronic City,77.64825296,12.8487599
7322,Ambur Biriyani House,Biryani,100,4.0,164,Yeshwantpur,77.5529215,13.02383
7323,Ambur Biriyani House,Biryani,200,3.2,71,BTM,77.60456543,12.91127585
7324,Pink Panther,Burmese,400,0.0,0,Whitefield,77.7497448,12.9696365
7325,Cheezy Pizza,Pizza,150,4.0,365,Kammanahalli,77.6377094,13.0093455
7326,Dhaba Social,North Indian,350,3.9,11300,Brookefield,77.7168891,12.9668213
7327,Nandi Iyengars Cake Palace,Bakery,200,3.9,188,Marathahalli,77.6984163,12.9552572
7328,Ammas Cakes,Bakery,250,4.1,3673,Nagarbhavi,77.51126721,12.95961755
7329,Sri Shiva Shakthi Veg,South Indian,200,4.2,261,Electronic City,77.64825296,12.8487599
7330,Heaven Darjeeling,Chinese,200,4.2,149,CV Raman Nagar,77.6638971,12.9856596
7331,Burger Court,Burger,100,3.2,26,Marathahalli,77.6984163,12.9552572
7332,Zaatar Bengaluru,BBQ,500,3.8,1098,Bellandur,77.6782471,12.93103185
7333,Sarposh,Kashmiri,700,3.8,450,Indiranagar,77.6404672,12.9732913
7334,Toscano's Crafted Cakes & Desserts,Desserts,300,3.9,10,ITPL Main Road,77.7272748,12.9805104
7335,Aahar Cafe,North Indian,175,3.9,537,Kaggadasapura,77.6790908,12.9846713
7336,Garhwali Khana,North Indian,100,3.2,68,Whitefield,77.7497448,12.9696365
7337,Malabar Hotel,Kerala,150,3.8,4822,Yelahanka,77.5963454,13.1006982
7338,Malabar Hotel,Kerala,150,3.7,7383,New BEL Road,77.564105,13.0393922
7339,Malabar Hotel,Kerala,100,4.0,26,Kaggadasapura,77.6790908,12.9846713
